person_id,first_name,last_name,team,description,all_nba_team_number,season,month,week,conference,type,subtype1,subtype2,subtype3
101122,Danny,Granger,Indiana Pacers,NBA Most Improved Player,,2008-09,,,,Award,Kia Motors,KIMIP,
258,Brian,Grant,Sacramento Kings,NBA Rookie of the Month,,1994-95,01/01/1995,,,Award,Kia Motors,KIRMO,
258,Brian,Grant,Sacramento Kings,All-Rookie Team,1,1994-95,,,1610612758,Award,Kia Motors,KIART,
258,Brian,Grant,Portland Trail Blazers,J. Walter Kennedy Citizenship,,1998-99,,,,Award,Kia Motors,KIWKC,
270,Horace,Grant,Orlando Magic,All-Defensive Team,2,1994-95,,,1610612753,Award,Kia Motors,KIADT,
270,Horace,Grant,Chicago Bulls,All-Defensive Team,2,1992-93,,,1610612741,Award,Kia Motors,KIADT,
270,Horace,Grant,Orlando Magic,All-Defensive Team,2,1995-96,,,1610612753,Award,Kia Motors,KIADT,
270,Horace,Grant,Chicago Bulls,All-Defensive Team,2,1993-94,,,1610612741,Award,Kia Motors,KIADT,
81,Jeff,Grayer,USA,Olympic Bronze Medal,,1988,,,,Award,Olympic,Bronze,
920,AC,Green,Los Angeles Lakers,All-Defensive Team,2,1988-89,,,1610612747,Award,Kia Motors,KIADT,
201980,Danny,Green,San Antonio Spurs,All-Defensive Team,2,2016-17,,,, ,,,
203110,Draymond,Green,Golden State Warriors,All-Defensive Team,1,2014-15,,,1610612744,Award,Kia Motors,KIADT,
203110,Draymond,Green,Golden State Warriors,All-NBA,2,2015-16,,,West,Award,Kia Motors,KIANT,
203110,Draymond,Green,Golden State Warriors,All-Defensive Team,1,2015-16,,,West,Award,Kia Motors,KIADT,
203110,Draymond,Green,,Olympic Gold Medal,,2016,,,,Award,Olympic,Gold,
203110,Draymond,Green,Golden State Warriors,NBA Player of the Week,,2015-16,,2016-01-04T00:00:00,West,Award,Kia Motors,KIPWK,
203110,Draymond,Green,Golden State Warriors,All-NBA,3,2016-17,,,West,Award,Kia Motors,KIANT,
203110,Draymond,Green,Golden State Warriors,NBA Defensive Player of the Year,(null),2016-17,,,West,Award,Kia Motors,KDPYR,(null)
203110,Draymond,Green,Golden State Warriors,All-Defensive Team,1,2016-17,,,, ,,,
203110,Draymond,Green,Golden State Warriors,All-Defensive Team,2,2017-18,,,West,Award,Kia Motors,KIADT,
203110,Draymond,Green,Golden State Warriors,All-Defensive Team,2,2018-19,,,West,Award,Kia Motors,KIADT,
201145,Jeff,Green,Seattle SuperSonics,All-Rookie Team,1,2007-08,,,1610612760,Award,Kia Motors,KIART,
76874,Rickey,Green,Utah Jazz,NBA Player of the Week,,1983-84,,1983-12-04T00:00:00,,Award,Kia Motors,KIPWK,
76881,David,Greenwood,Chicago Bulls,All-Rookie Team,1,1979-80,,,1610612741,Award,Kia Motors,KIART,
76882,Hal,Greer,Syracuse Nationals,All-NBA,2,1962-63,,,1610612755,Award,Kia Motors,KIANT,
76882,Hal,Greer,,Hall of Fame Inductee,,1982,,,,Award,Hall of Fame,,
76882,Hal,Greer,Philadelphia 76ers,All-NBA,2,1965-66,,,1610612755,Award,Kia Motors,KIANT,
76882,Hal,Greer,Philadelphia 76ers,All-NBA,2,1963-64,,,1610612755,Award,Kia Motors,KIANT,
76882,Hal,Greer,Philadelphia 76ers,All-NBA,2,1966-67,,,1610612755,Award,Kia Motors,KIANT,
76882,Hal,Greer,Philadelphia 76ers,All-NBA,2,1964-65,,,1610612755,Award,Kia Motors,KIANT,
76882,Hal,Greer,Philadelphia 76ers,NBA All-Star Most Valuable Player,,1967-68,,,,Award,Kia Motors,KAMVP,
76882,Hal,Greer,Philadelphia 76ers,All-NBA,2,1967-68,,,1610612755,Award,Kia Motors,KIANT,
76882,Hal,Greer,Philadelphia 76ers,All-NBA,2,1968-69,,,1610612755,Award,Kia Motors,KIANT,
76883,Gary,Gregor,Phoenix Suns,All-Rookie Team,1,1968-69,,,1610612756,Award,Kia Motors,KIART,
76887,Kevin,Grevey,Washington Wizards,NBA Player of the Week,,1979-80,,1980-03-30T00:00:00,,Award,Kia Motors,KIPWK,
1559,Adrian,Griffin,Boston Celtics,NBA Rookie of the Month,,1999-00,11/01/1999,,,Award,Kia Motors,KIRMO,
201933,Blake,Griffin,Los Angeles Clippers,NBA Rookie of the Month,,2010-11,02/01/2011,,West,Award,Kia Motors,KIRMO,
201933,Blake,Griffin,Los Angeles Clippers,NBA Player of the Week,,2012-13,,2012-12-03T00:00:00,West,Award,Kia Motors,KIPWK,
201933,Blake,Griffin,Los Angeles Clippers,All-NBA,2,2011-12,,,1610612746,Award,Kia Motors,KIANT,
201933,Blake,Griffin,Los Angeles Clippers,NBA Rookie of the Year,,2010-11,,,,Award,Kia Motors,KIROY,
201933,Blake,Griffin,Los Angeles Clippers,All-Rookie Team,1,2010-11,,,1610612746,Award,Kia Motors,KIART,
201933,Blake,Griffin,Los Angeles Clippers,NBA Player of the Week,,2013-14,,2014-03-17T00:00:00,West,Award,Kia Motors,KIPWK,
201933,Blake,Griffin,Los Angeles Clippers,NBA Player of the Week,,2013-14,,2013-12-23T00:00:00,West,Award,Kia Motors,KIPWK,
201933,Blake,Griffin,Los Angeles Clippers,NBA Rookie of the Month,,2010-11,11/01/2010,,West,Award,Kia Motors,KIRMO,
201933,Blake,Griffin,Los Angeles Clippers,NBA Rookie of the Month,,2010-11,12/01/2010,,West,Award,Kia Motors,KIRMO,
201933,Blake,Griffin,Los Angeles Clippers,NBA Rookie of the Month,,2010-11,03/01/2011,,West,Award,Kia Motors,KIRMO,
201933,Blake,Griffin,Los Angeles Clippers,All-NBA,2,2013-14,,,1610612746,Award,Kia Motors,KIANT,
201933,Blake,Griffin,Los Angeles Clippers,NBA Player of the Week,,2013-14,,2013-11-18T00:00:00,West,Award,Kia Motors,KIPWK,
201933,Blake,Griffin,Los Angeles Clippers,NBA Rookie of the Month,,2010-11,04/01/2011,,West,Award,Kia Motors,KIRMO,
201933,Blake,Griffin,Los Angeles Clippers,NBA Rookie of the Month,,2010-11,01/01/2011,,West,Award,Kia Motors,KIRMO,
201933,Blake,Griffin,Los Angeles Clippers,NBA Player of the Week,,2014-15,,2014-11-24T00:00:00,West,Award,Kia Motors,KIPWK,
201933,Blake,Griffin,Los Angeles Clippers,All-NBA,3,2014-15,,,1610612746,Award,Kia Motors,KIANT,
201933,Blake,Griffin,Los Angeles Clippers,NBA Player of the Month,,2013-14,2/1/2014,,West,Award,Kia Motors,KIPMO,
201933,Blake,Griffin,Los Angeles Clippers,All-NBA,2,2012-13,,,1610612746,Award,Kia Motors,KIANT,
201933,Blake,Griffin,LA Clippers,NBA Player of the Week,,2016-17,,2017-02-13T00:00:00,West,Award,Kia Motors,KIPWK,
201933,Blake,Griffin,Detroit Pistons,All-NBA,3,2018-19,,,East,Award,Kia Motors,KIANT,
2204,Eddie,Griffin,Houston Rockets,All-Rookie Team,2,2001-02,,,1610612745,Award,Kia Motors,KIART,
76890,Darrell,Griffith,Utah Jazz,NBA Rookie of the Year,,1980-81,,,,Award,Kia Motors,KIROY,
76890,Darrell,Griffith,Utah Jazz,NBA Sporting News Rookie of the Year,,1980-81,,,,Award,Sporting News,SNROY,
76890,Darrell,Griffith,Utah Jazz,NBA Player of the Week,,1984-85,,1985-03-10T00:00:00,,Award,Kia Motors,KIPWK,
76890,Darrell,Griffith,Utah Jazz,All-Rookie Team,1,1980-81,,,1610612762,Award,Kia Motors,KIART,
76895,Bob,Gross,Portland Trail Blazers,All-Defensive Team,2,1977-78,,,1610612757,Award,Kia Motors,KIADT,
76897,Alex,Groza,Indianapolis Olympians,All-NBA,1,1949-50,,,1610610030,Award,Kia Motors,KIANT,
76897,Alex,Groza,Indianapolis Olympians,All-NBA,1,1950-51,,,1610610030,Award,Kia Motors,KIANT,
76899,Ernie,Grunfeld,USA,Olympic Gold Medal,,1976,,,,Award,Olympic,Gold,
76902,Richie,Guerin,New York Knicks,All-NBA,2,1959-60,,,1610612752,Award,Kia Motors,KIANT,
76902,Richie,Guerin,New York Knicks,All-NBA,2,1961-62,,,1610612752,Award,Kia Motors,KIANT,
76902,Richie,Guerin,New York Knicks,All-NBA,2,1958-59,,,1610612752,Award,Kia Motors,KIANT,
76902,Richie,Guerin,,Hall of Fame Inductee,,2013,,,,Award,Hall of Fame,,
339,Tom,Gugliotta,Washington Bullets,All-Rookie Team,1,1992-93,,,1610612764,Award,Kia Motors,KIART,
76912,Cliff,Hagan,,Hall of Fame Inductee,,1978,,,,Award,Hall of Fame,,
76912,Cliff,Hagan,St. Louis Hawks,All-NBA,2,1957-58,,,1610612737,Award,Kia Motors,KIANT,
76912,Cliff,Hagan,St. Louis Hawks,All-NBA,2,1958-59,,,1610612737,Award,Kia Motors,KIANT,
76918,Chuck,Halbert,Chicago Stags,All-NBA,2,1946-47,,,1610610025,Award,Kia Motors,KIANT,
1888,Richard,Hamilton,Detroit Pistons,NBA Player of the Week,,2005-06,,2006-01-22T00:00:00,East,Award,Kia Motors,KIPWK,
1888,Richard,Hamilton,Washington Wizards,NBA Player of the Week,,2001-02,,2001-12-16T00:00:00,East,Award,Kia Motors,KIPWK,
76942,Bob,Hansen,Utah Jazz,NBA Player of the Week,,1987-88,,1988-03-06T00:00:00,,Award,Kia Motors,KIPWK,
1682,Victor,Hanson,,Hall of Fame Inductee,,1960,,,,Award,Hall of Fame,,
76944,Bill,Hanzlik,Denver Nuggets,All-Defensive Team,2,1985-86,,,1610612743,Award,Kia Motors,KIADT,
358,Anfernee,Hardaway,USA,Olympic Gold Medal,,1996,,,,Award,Olympic,Gold,
358,Anfernee,Hardaway,Orlando Magic,NBA Player of the Month,,1995-96,11/01/1995,,,Award,Kia Motors,KIPMO,
358,Anfernee,Hardaway,Orlando Magic,All-Rookie Team,1,1993-94,,,1610612753,Award,Kia Motors,KIART,
358,Anfernee,Hardaway,Orlando Magic,All-NBA,3,1996-97,,,1610612753,Award,Kia Motors,KIANT,
358,Anfernee,Hardaway,Orlando Magic,NBA Player of the Week,,1995-96,,1995-11-12T00:00:00,,Award,Kia Motors,KIPWK,
358,Anfernee,Hardaway,Orlando Magic,NBA Rookie of the Month,,1993-94,01/01/1994,,,Award,Kia Motors,KIRMO,
358,Anfernee,Hardaway,Orlando Magic,NBA Player of the Week,,1994-95,,1994-11-27T00:00:00,,Award,Kia Motors,KIPWK,
358,Anfernee,Hardaway,Orlando Magic,NBA Rookie of the Month,,1993-94,04/01/1994,,,Award,Kia Motors,KIRMO,
358,Anfernee,Hardaway,Orlando Magic,All-NBA,1,1995-96,,,1610612753,Award,Kia Motors,KIANT,
358,Anfernee,Hardaway,Orlando Magic,All-NBA,1,1994-95,,,1610612753,Award,Kia Motors,KIANT,
896,Tim,Hardaway,Golden State Warriors,NBA Player of the Week,,1994-95,,1994-11-13T00:00:00,,Award,Kia Motors,KIPWK,
896,Tim,Hardaway,Miami Heat,NBA Player of the Week,,1996-97,,1996-12-29T00:00:00,,Award,Kia Motors,KIPWK,
896,Tim,Hardaway,Golden State Warriors,All-NBA,2,1991-92,,,1610612744,Award,Kia Motors,KIANT,
896,Tim,Hardaway,Golden State Warriors,NBA Player of the Week,,1989-90,,1990-02-04T00:00:00,,Award,Kia Motors,KIPWK,
896,Tim,Hardaway,Golden State Warriors,NBA Player of the Week,,1991-92,,1992-01-19T00:00:00,,Award,Kia Motors,KIPWK,
896,Tim,Hardaway,Miami Heat,All-NBA,2,1998-99,,,1610612748,Award,Kia Motors,KIANT,
896,Tim,Hardaway,Golden State Warriors,All-Rookie Team,1,1989-90,,,1610612744,Award,Kia Motors,KIART,
896,Tim,Hardaway,Golden State Warriors,NBA Player of the Week,,1990-91,,1991-01-20T00:00:00,,Award,Kia Motors,KIPWK,
896,Tim,Hardaway,Golden State Warriors,All-NBA,3,1992-93,,,1610612744,Award,Kia Motors,KIANT,
896,Tim,Hardaway,Golden State Warriors,NBA Player of the Week,,1991-92,,1992-02-23T00:00:00,,Award,Kia Motors,KIPWK,
896,Tim,Hardaway,Miami Heat,All-NBA,1,1996-97,,,1610612748,Award,Kia Motors,KIANT,
896,Tim,Hardaway,USA,Olympic Gold Medal,,2000,,,,Award,Olympic,Gold,
896,Tim,Hardaway,Miami Heat,All-NBA,2,1997-98,,,1610612748,Award,Kia Motors,KIANT,
203501,Tim,Hardaway Jr.,New York Knicks,All-Rookie Team,1,2013-14,,,1610612752,Award,Kia Motors,KIART,
201935,James,Harden,Oklahoma City Thunder,All-Rookie Team,2,2009-10,,,1610612760,Award,Kia Motors,KIART,
201935,James,Harden,Houston Rockets,NBA Player of the Week,,2012-13,,2013-03-18T00:00:00,West,Award,Kia Motors,KIPWK,
201935,James,Harden,USA,Olympic Gold Medal,,2012,,,,Award,Olympic,Gold,
201935,James,Harden,Houston Rockets,NBA Player of the Week,,2012-13,,2012-10-30T00:00:00,West,Award,Kia Motors,KIPWK,
201935,James,Harden,Houston Rockets,All-NBA,3,2012-13,,,1610612745,Award,Kia Motors,KIANT,
201935,James,Harden,Oklahoma City Thunder,NBA Sixth Man of the Year,,2011-12,,,,Award,Kia Motors,KISMY,
201935,James,Harden,Houston Rockets,NBA Player of the Week,,2012-13,,2012-12-31T00:00:00,West,Award,Kia Motors,KIPWK,
201935,James,Harden,Houston Rockets,NBA Player of the Week,,2013-14,,2014-03-10T00:00:00,West,Award,Kia Motors,KIPWK,
201935,James,Harden,Houston Rockets,All-NBA,1,2013-14,,,1610612745,Award,Kia Motors,KIANT,
201935,James,Harden,Houston Rockets,NBA Player of the Week,,2017-18,,2017-10-16T00:00:00,West,Award,Kia Motors,KIPWK,
201935,James,Harden,Houston Rockets,NBA Player of the Week,,2013-14,,2014-03-03T00:00:00,West,Award,Kia Motors,KIPWK,
201935,James,Harden,Houston Rockets,NBA Player of the Month,,2014-15,12/1/2014,,West,Award,Kia Motors,KIPMO,
201935,James,Harden,Houston Rockets,NBA Player of the Week,,2014-15,,2014-12-08T00:00:00,West,Award,Kia Motors,KIPWK,
201935,James,Harden,Houston Rockets,All-NBA,1,2014-15,,,1610612745,Award,Kia Motors,KIANT,
201935,James,Harden,Houston Rockets,NBA Player of the Week,,2017-18,,2017-10-30T00:00:00,West,Award,Kia Motors,KIPWK,
201935,James,Harden,Houston Rockets,NBA Player of the Month,,2014-15,1/1/2015,,West,Award,Kia Motors,KIPMO,
201935,James,Harden,Houston Rockets,NBA Player of the Week,,2014-15,,2014-12-22T00:00:00,West,Award,Kia Motors,KIPWK,
201935,James,Harden,Houston Rockets,NBA Player of the Week,,2014-15,,2015-03-30T00:00:00,West,Award,Kia Motors,KIPWK,
201935,James,Harden,Houston Rockets,NBA Player of the Month,,2015-16,4/1/2016,,West,Award,Kia Motors,KIPMO,
201935,James,Harden,Houston Rockets,NBA Player of the Week,,2015-16,,2015-11-09T00:00:00,West,Award,Kia Motors,KIPWK,
201935,James,Harden,Houston Rockets,NBA Player of the Week,,2016-17,,2016-11-14T00:00:00,West,Award,Kia Motors,KIPWK,
201935,James,Harden,Houston Rockets,NBA Player of the Week,,2016-17,,2016-12-19T00:00:00,West,Award,Kia Motors,KIPWK,
201935,James,Harden,Houston Rockets,NBA Player of the Week,,2016-17,,2017-01-02T00:00:00,West,Award,Kia Motors,KIPWK,
201935,James,Harden,Houston Rockets,NBA Player of the Week,,2016-17,,2017-03-27T00:00:00,West,Award,Kia Motors,KIPWK,
201935,James,Harden,Houston Rockets,NBA Player of the Month,,2016-17,12/1/2016,,West,Award,Kia Motors,KIPMO,
201935,James,Harden,Houston Rockets,All-NBA,1,2016-17,,,West,Award,Kia Motors,KIANT,
201935,James,Harden,Houston Rockets,NBA Player of the Week,,2018-19,,2019-03-18T00:00:00,West,Award,Kia Motors,KIPWK,
201935,James,Harden,Houston Rockets,All-NBA,1,2017-18,,,West,Award,Kia Motors,KIANT,
201935,James,Harden,Houston Rockets,NBA Player of the Week,,2018-19,,2019-01-14T00:00:00,West,Award,Kia Motors,KIPWK,
201935,James,Harden,Houston Rockets,NBA Player of the Month,,2017-18,11/1/2017,,West,Award,Kia Motors,KIPMO,
201935,James,Harden,Houston Rockets,NBA Player of the Week,,2017-18,,2017-11-27T00:00:00,West,Award,Kia Motors,KIPWK,
201935,James,Harden,Houston Rockets,NBA Player of the Week,,2017-18,,2018-01-29T00:00:00,West,Award,Kia Motors,KIPWK,
201935,James,Harden,Houston Rockets,NBA Player of the Week,,2017-18,,2018-02-05T00:00:00,West,Award,Kia Motors,KIPWK,
201935,James,Harden,Houston Rockets,NBA Most Valuable Player,,2017-18,,,West,Award,Kia Motors,KIMVP,
201935,James,Harden,Houston Rockets,NBA Player of the Week,,2018-19,,2018-12-24T00:00:00,West,Award,Kia Motors,KIPWK,
201935,James,Harden,Houston Rockets,NBA Player of the Week,,2018-19,,2018-12-10T00:00:00,West,Award,Kia Motors,KIPWK,
201935,Stephen,Curry,Golden State Warriors,NBA Player of the Week,,2018-19,,2018-10-22T00:00:00,West,Award,Kia Motors,KIPWK,
201935,James,Harden,Houston Rockets,NBA Player of the Month,,2018-19,03/01/2019,,West,Award,Kia Motors,KIPMO,
201935,James,Harden,Houston Rockets,NBA Player of the Month,,2018-19,01/01/2019,,West,Award,Kia Motors,KIPMO,
201935,James,Harden,Houston Rockets,NBA Player of the Month,,2018-19,12/01/2018,,West,Award,Kia Motors,KIPMO,
201935,James,Harden,Houston Rockets,All-NBA,1,2018-19,,,West,Award,Kia Motors,KIANT,
201935,James,Harden,Houston Rockets,NBA Player of the Week,,2019-20,,2019-10-28T00:00:00,West,Award,Kia Motors,KIPWK,
201935,James,Harden,Houston Rockets,NBA Player of the Month,,2019-20,12/1/2019,,West,Award,Kia Motors,KIPMO,
157,Derek,Harper,Dallas Mavericks,All-Defensive Team,2,1986-87,,,1610612742,Award,Kia Motors,KIADT,
157,Derek,Harper,Dallas Mavericks,All-Defensive Team,2,1989-90,,,1610612742,Award,Kia Motors,KIADT,
166,Ron,Harper,Cleveland Cavaliers,All-Rookie Team,1,1986-87,,,1610612739,Award,Kia Motors,KIART,
166,Ron,Harper,Los Angeles Clippers,NBA Player of the Week,,1989-90,,1990-01-14T00:00:00,,Award,Kia Motors,KIPWK,
166,Ron,Harper,Los Angeles Clippers,NBA Player of the Week,,1993-94,,1994-01-30T00:00:00,,Award,Kia Motors,KIPWK,
166,Ron,Harper,Cleveland Cavaliers,NBA Rookie of the Month,,1986-87,12/01/1986,,,Award,Kia Motors,KIRMO,
166,Ron,Harper,Cleveland Cavaliers,NBA Rookie of the Month,,1986-87,01/01/1987,,,Award,Kia Motors,KIRMO,
166,Ron,Harper,Cleveland Cavaliers,NBA Player of the Week,,1988-89,,1989-02-05T00:00:00,,Award,Kia Motors,KIPWK,
1723,Matt,Harpring,Orlando Magic,All-Rookie Team,1,1998-99,,,1610612753,Award,Kia Motors,KIART,
1733,Al,Harrington,New York Knicks,NBA Player of the Week,,2008-09,,2008-12-15T00:00:00,East,Award,Kia Motors,KIPWK,
76956,Art,Harris,Seattle SuperSonics,All-Rookie Team,1,1968-69,,,1610612760,Award,Kia Motors,KIART,
2734,Devin,Harris,New Jersey Nets,NBA Player of the Week,,2008-09,,2009-03-02T00:00:00,East,Award,Kia Motors,KIPWK,
2734,Devin,Harris,Dallas Mavericks,NBA Rookie of the Month,,2004-05,11/01/2004,,West,Award,Kia Motors,KIRMO,
2734,Devin,Harris,New Jersey Nets,NBA Player of the Week,,2008-09,,2008-12-01T00:00:00,East,Award,Kia Motors,KIPWK,
446,Lucious,Harris,New Jersey Nets,NBA Player of the Week,,2002-03,,2002-12-29T00:00:00,East,Award,Kia Motors,KIPWK,
202699,Tobias,Harris,Detroit Pistons,NBA Player of the Week,,2017-18,,2017-11-06T00:00:00,East,Award,Kia Motors,KIPWK,
202699,Tobias,Harris,Los Angeles Clippers,NBA Player of the Week,,2018-19,,2018-11-19T00:00:00,West,Award,Kia Motors,KIPWK,
202699,Tobias,Harris,Los Angeles Clippers,NBA Player of the Month,,2018-19,10/01/2018,,West,Award,Kia Motors,KIPMO,
2617,Udonis,Haslem,Miami Heat,All-Rookie Team,2,2003-04,,,1610612748,Award,Kia Motors,KIART,
2239,Trenton,Hassell,Chicago Bulls,NBA Rookie of the Month,,2001-02,02/01/2002,,East,Award,Kia Motors,KIRMO,
76970,John,Havlicek,Boston Celtics,All-NBA,2,1969-70,,,1610612738,Award,Kia Motors,KIANT,
76970,John,Havlicek,Boston Celtics,All-NBA,1,1970-71,,,1610612738,Award,Kia Motors,KIANT,
76970,John,Havlicek,Boston Celtics,All-NBA,2,1963-64,,,1610612738,Award,Kia Motors,KIANT,
76970,John,Havlicek,Boston Celtics,All-NBA,1,1972-73,,,1610612738,Award,Kia Motors,KIANT,
76970,John,Havlicek,Boston Celtics,All-Defensive Team,2,1968-69,,,1610612738,Award,Kia Motors,KIADT,
76970,John,Havlicek,,Hall of Fame Inductee,,1984,,,,Award,Hall of Fame,,
76970,John,Havlicek,Boston Celtics,All-NBA,2,1974-75,,,1610612738,Award,Kia Motors,KIANT,
76970,John,Havlicek,Boston Celtics,All-Defensive Team,1,1971-72,,,1610612738,Award,Kia Motors,KIADT,
76970,John,Havlicek,Boston Celtics,All-Defensive Team,1,1975-76,,,1610612738,Award,Kia Motors,KIADT,
76970,John,Havlicek,Boston Celtics,All-Defensive Team,2,1970-71,,,1610612738,Award,Kia Motors,KIADT,
76970,John,Havlicek,Boston Celtics,All-Defensive Team,1,1972-73,,,1610612738,Award,Kia Motors,KIADT,
76970,John,Havlicek,Boston Celtics,All-Rookie Team,1,1962-63,,,1610612738,Award,Kia Motors,KIART,
76970,John,Havlicek,Boston Celtics,All-NBA,2,1967-68,,,1610612738,Award,Kia Motors,KIANT,
76970,John,Havlicek,Boston Celtics,All-Defensive Team,2,1969-70,,,1610612738,Award,Kia Motors,KIADT,
76970,John,Havlicek,Boston Celtics,All-NBA,1,1973-74,,,1610612738,Award,Kia Motors,KIANT,
76970,John,Havlicek,Boston Celtics,All-NBA,2,1968-69,,,1610612738,Award,Kia Motors,KIANT,
76970,John,Havlicek,Boston Celtics,NBA Finals Most Valuable Player,,1973-74,,,,Award,Kia Motors,KFMVP,
76970,John,Havlicek,Boston Celtics,All-Defensive Team,1,1974-75,,,1610612738,Award,Kia Motors,KIADT,
76970,John,Havlicek,Boston Celtics,All-NBA,2,1965-66,,,1610612738,Award,Kia Motors,KIANT,
76970,John,Havlicek,Boston Celtics,All-NBA,1,1971-72,,,1610612738,Award,Kia Motors,KIANT,
76970,John,Havlicek,Boston Celtics,All-Defensive Team,1,1973-74,,,1610612738,Award,Kia Motors,KIADT,
76970,John,Havlicek,Boston Celtics,All-NBA,2,1975-76,,,1610612738,Award,Kia Motors,KIANT,
76972,Connie,Hawkins,Phoenix Suns,All-NBA,1,1969-70,,,1610612756,Award,Kia Motors,KIANT,
76972,Connie,Hawkins,,Hall of Fame Inductee,,1992,,,,Award,Hall of Fame,,
765,Hersey,Hawkins,USA,Olympic Bronze Medal,,1988,,,,Award,Olympic,Bronze,
765,Hersey,Hawkins,Seattle SuperSonics,NBA Sportsmanship,,1998-99,,,,Award,Kia Motors,KSPRT,
765,Hersey,Hawkins,Philadelphia 76ers,All-Rookie Team,1,1988-89,,,1610612755,Award,Kia Motors,KIART,
76979,Elvin,Hayes,San Diego Clippers,All-Rookie Team,1,1968-69,,,1610612746,Award,Kia Motors,KIART,
76979,Elvin,Hayes,Baltimore Bullets,All-NBA,2,1972-73,,,1610610024,Award,Kia Motors,KIANT,
76979,Elvin,Hayes,Capital Bullets,All-NBA,2,1973-74,,,1610612764,Award,Kia Motors,KIANT,
76979,Elvin,Hayes,Washington Bullets,All-NBA,2,1975-76,,,1610612764,Award,Kia Motors,KIANT,
76979,Elvin,Hayes,Washington Wizards,NBA Player of the Week,,1980-81,,1980-11-09T00:00:00,,Award,Kia Motors,KIPWK,
76979,Elvin,Hayes,Capital Bullets,All-Defensive Team,2,1973-74,,,1610612764,Award,Kia Motors,KIADT,
76979,Elvin,Hayes,Washington Wizards,All-Defensive Team,2,1974-75,,,1610612764,Award,Kia Motors,KIADT,
76979,Elvin,Hayes,Washington Bullets,All-NBA,1,1974-75,,,1610612764,Award,Kia Motors,KIANT,
76979,Elvin,Hayes,Washington Bullets,All-NBA,1,1978-79,,,1610612764,Award,Kia Motors,KIANT,
76979,Elvin,Hayes,,Hall of Fame Inductee,,1990,,,,Award,Hall of Fame,,
76979,Elvin,Hayes,Washington Bullets,All-NBA,1,1976-77,,,1610612764,Award,Kia Motors,KIANT,
2553,Jarvis,Hayes,Washington Wizards,All-Rookie Team,2,2003-04,,,1610612764,Award,Kia Motors,KIART,
202330,Gordon,Hayward,Utah Jazz,NBA Player of the Week,,2016-17,,2017-01-16T00:00:00,West,Award,Kia Motors,KIPWK,
2217,Brendan,Haywood,Washington Wizards,NBA Rookie of the Month,,2001-02,12/01/2001,,East,Award,Kia Motors,KIRMO,
76981,Spencer,Haywood,Seattle SuperSonics,All-NBA,2,1973-74,,,1610612760,Award,Kia Motors,KIANT,
76981,Spencer,Haywood,USA,Olympic Gold Medal,,1968,,,,Award,Olympic,Gold,
76981,Spencer,Haywood,Seattle SuperSonics,All-NBA,2,1974-75,,,1610612760,Award,Kia Motors,KIANT,
76981,Spencer,Haywood,Seattle SuperSonics,All-NBA,1,1971-72,,,1610612760,Award,Kia Motors,KIANT,
76981,Spencer,Haywood,Seattle SuperSonics,All-NBA,1,1972-73,,,1610612760,Award,Kia Motors,KIANT,
76981,Spencer,Haywood,,Hall of Fame Inductee,,2015,,,,Award,Hall of Fame,,
76983,Walter,Hazzard,USA,Olympic Gold Medal,,1964,,,,Award,Olympic,Gold,
101129,Luther,Head,Houston Rockets,All-Rookie Team,2,2005-06,,,1610612745,Award,Kia Motors,KIART,
1049,Shane,Heal,Australia,Olympic Appearance,,2000,,,,Award,Olympic,Appearance,
1049,Shane,Heal,Australia,Olympic Appearance,,1992,,,,Award,Olympic,Appearance,
1049,Shane,Heal,Australia,Olympic Appearance,,2004,,,,Award,Olympic,Appearance,
